,surveyID,surveyType,questionID,doctorID,network,dataset,imageName,answer,correctAnswers,correct,certainty,grading_score
383,4,regular,44,3,vesselunet,drive,005078-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
384,4,regular,81,3,laddernet,stare,001455-laddernet-stare.png,cilio_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,4,-80
385,4,regular,53,3,iternet_uni,stare,000039-iternet_uni-stare.png,arteriosclerotic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4,-80
386,4,regular,50,3,laddernet,stare,000039-laddernet-stare.png,none,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,3,-60
387,4,regular,21,3,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
388,4,regular,46,3,iternet,drive,005078-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
389,4,regular,30,3,iternet,drive,002764-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,5,-100
390,4,regular,56,1,vesselunet,stare,000039-vesselunet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,5,0
391,4,regular,64,1,laddernet,stare,001041-laddernet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
392,4,regular,36,1,iternet_uni,drive,003522-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
393,4,regular,49,1,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
394,4,regular,13,1,vesselunet,drive,000613-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
395,4,regular,52,1,iternet,stare,000039-iternet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,5,0
396,4,regular,61,1,eswanet,stare,000278-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
397,4,regular,16,1,eswanet,drive,001614-eswanet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
398,4,regular,44,1,vesselunet,drive,005078-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
399,4,regular,81,1,laddernet,stare,001455-laddernet-stare.png,none,arteriosclerotic_retinopathy,-1,5,-100
400,4,regular,53,1,iternet_uni,stare,000039-iternet_uni-stare.png,diabetic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,5,-100
401,4,regular,50,1,laddernet,stare,000039-laddernet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,5,0
402,4,regular,21,1,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
403,4,regular,46,1,iternet,drive,005078-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
404,4,regular,30,1,iternet,drive,002764-iternet-drive.png,none,diabetic_retinopathy,-1,4,-80
405,4,regular,56,6,vesselunet,stare,000039-vesselunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3,60
406,4,regular,64,6,laddernet,stare,001041-laddernet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,4,-80
407,4,regular,36,6,iternet_uni,drive,003522-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
408,4,regular,49,6,eswanet,drive,005078-eswanet-drive.png,none,diabetic_retinopathy,-1,3,-60
409,4,regular,13,6,vesselunet,drive,000613-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,4,0
410,4,regular,52,6,iternet,stare,000039-iternet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,4,80
411,4,regular,61,6,eswanet,stare,000278-eswanet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
412,4,regular,16,6,eswanet,drive,001614-eswanet-drive.png,none,diabetic_retinopathy,-1,3,-60
413,4,regular,44,6,vesselunet,drive,005078-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,4,0
414,4,regular,81,6,laddernet,stare,001455-laddernet-stare.png,arteriosclerotic_retinopathy,arteriosclerotic_retinopathy,1,3,60
415,4,regular,53,6,iternet_uni,stare,000039-iternet_uni-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,4,80
416,4,regular,50,6,laddernet,stare,000039-laddernet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,4,80
417,4,regular,21,6,vesselunet,drive,001614-vesselunet-drive.png,none,diabetic_retinopathy,-1,4,-80
418,4,regular,46,6,iternet,drive,005078-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
419,4,regular,30,6,iternet,drive,002764-iternet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
420,4,regular,56,2,vesselunet,stare,000039-vesselunet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3,0
421,4,regular,64,2,laddernet,stare,001041-laddernet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
422,4,regular,36,2,iternet_uni,drive,003522-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
423,4,regular,49,2,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
424,4,regular,13,2,vesselunet,drive,000613-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,3,0
425,4,regular,52,2,iternet,stare,000039-iternet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3,0
426,4,regular,61,2,eswanet,stare,000278-eswanet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
427,4,regular,16,2,eswanet,drive,001614-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
428,4,regular,44,2,vesselunet,drive,005078-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,4,0
429,4,regular,81,2,laddernet,stare,001455-laddernet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,2,-40
430,4,regular,53,2,iternet_uni,stare,000039-iternet_uni-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,4,0
431,4,regular,50,2,laddernet,stare,000039-laddernet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3,0
432,4,regular,21,2,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
433,4,regular,46,2,iternet,drive,005078-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
434,4,regular,30,2,iternet,drive,002764-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
435,4,regular,56,5,vesselunet,stare,000039-vesselunet-stare.png,diabetic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,3,-60
436,4,regular,64,5,laddernet,stare,001041-laddernet-stare.png,arteriosclerotic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3,-60
437,4,regular,36,5,iternet_uni,drive,003522-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
438,4,regular,49,5,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
439,4,regular,13,5,vesselunet,drive,000613-vesselunet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
440,4,regular,52,5,iternet,stare,000039-iternet-stare.png,diabetic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,3,-60
441,4,regular,61,5,eswanet,stare,000278-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
442,4,regular,16,5,eswanet,drive,001614-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
443,4,regular,44,5,vesselunet,drive,005078-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,3,0
444,4,regular,81,5,laddernet,stare,001455-laddernet-stare.png,cilio_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3,-60
445,4,regular,53,5,iternet_uni,stare,000039-iternet_uni-stare.png,arteriosclerotic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,3,-60
446,4,regular,50,5,laddernet,stare,000039-laddernet-stare.png,central_retinal_vein_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,3,-60
447,4,regular,21,5,vesselunet,drive,001614-vesselunet-drive.png,none,diabetic_retinopathy,-1,3,-60
448,4,regular,46,5,iternet,drive,005078-iternet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
449,4,regular,30,5,iternet,drive,002764-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
450,3,regular,70,1,saunet,stare,001041-saunet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3,-60
451,3,regular,22,1,saunet,drive,002670-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
452,3,regular,15,1,iternet_uni,drive,001614-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
453,3,regular,34,1,saunet,drive,002764-saunet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
454,3,regular,19,1,vgan,drive,001614-vgan-drive.png,not_applicable,diabetic_retinopathy,0,4,0
455,3,regular,26,1,vgan,drive,002670-vgan-drive.png,none,diabetic_retinopathy,-1,4,-80
456,3,regular,79,1,vgan,stare,001455-vgan-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,2,-40
457,3,regular,80,1,saunet,stare,001455-saunet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,2,-40
458,3,regular,17,1,iternet,drive,001614-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
459,3,regular,14,1,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
460,3,regular,12,1,laddernet,drive,000613-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
461,3,regular,75,1,eswanet,stare,001078-eswanet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
462,3,regular,45,1,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
463,3,regular,4,1,eswanet,drive,000000-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
464,3,regular,42,1,eswanet,drive,003522-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
465,3,regular,70,1,saunet,stare,001041-saunet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3,-60
466,3,regular,22,1,saunet,drive,002670-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
467,3,regular,15,1,iternet_uni,drive,001614-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
468,3,regular,34,1,saunet,drive,002764-saunet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
469,3,regular,19,1,vgan,drive,001614-vgan-drive.png,not_applicable,diabetic_retinopathy,0,4,0
470,3,regular,26,1,vgan,drive,002670-vgan-drive.png,none,diabetic_retinopathy,-1,4,-80
471,3,regular,79,1,vgan,stare,001455-vgan-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,2,-40
472,3,regular,80,1,saunet,stare,001455-saunet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,2,-40
473,3,regular,17,1,iternet,drive,001614-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
474,3,regular,14,1,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
475,3,regular,12,1,laddernet,drive,000613-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
476,3,regular,75,1,eswanet,stare,001078-eswanet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
477,3,regular,45,1,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
478,3,regular,4,1,eswanet,drive,000000-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
479,3,regular,42,1,eswanet,drive,003522-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
480,3,regular,70,3,saunet,stare,001041-saunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
481,3,regular,22,3,saunet,drive,002670-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
482,3,regular,15,3,iternet_uni,drive,001614-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
483,3,regular,34,3,saunet,drive,002764-saunet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
484,3,regular,19,3,vgan,drive,001614-vgan-drive.png,none,diabetic_retinopathy,-1,4,-80
485,3,regular,26,3,vgan,drive,002670-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
486,3,regular,79,3,vgan,stare,001455-vgan-stare.png,cilio_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3,-60
487,3,regular,80,3,saunet,stare,001455-saunet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,4,-80
488,3,regular,17,3,iternet,drive,001614-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
489,3,regular,14,3,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
490,3,regular,12,3,laddernet,drive,000613-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,2,-40
491,3,regular,75,3,eswanet,stare,001078-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
492,3,regular,45,3,laddernet,drive,005078-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
493,3,regular,4,3,eswanet,drive,000000-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
494,3,regular,42,3,eswanet,drive,003522-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
495,3,regular,70,1,saunet,stare,001041-saunet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3,-60
496,3,regular,22,1,saunet,drive,002670-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
497,3,regular,15,1,iternet_uni,drive,001614-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
498,3,regular,34,1,saunet,drive,002764-saunet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
499,3,regular,19,1,vgan,drive,001614-vgan-drive.png,not_applicable,diabetic_retinopathy,0,4,0
500,3,regular,26,1,vgan,drive,002670-vgan-drive.png,none,diabetic_retinopathy,-1,4,-80
501,3,regular,79,1,vgan,stare,001455-vgan-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,2,-40
502,3,regular,80,1,saunet,stare,001455-saunet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,2,-40
503,3,regular,17,1,iternet,drive,001614-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
504,3,regular,14,1,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
505,3,regular,12,1,laddernet,drive,000613-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
506,3,regular,75,1,eswanet,stare,001078-eswanet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
507,3,regular,45,1,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
508,3,regular,4,1,eswanet,drive,000000-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
509,3,regular,42,1,eswanet,drive,003522-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
510,3,regular,70,3,saunet,stare,001041-saunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
511,3,regular,22,3,saunet,drive,002670-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
512,3,regular,15,3,iternet_uni,drive,001614-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
513,3,regular,34,3,saunet,drive,002764-saunet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
514,3,regular,19,3,vgan,drive,001614-vgan-drive.png,none,diabetic_retinopathy,-1,4,-80
515,3,regular,26,3,vgan,drive,002670-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
516,3,regular,79,3,vgan,stare,001455-vgan-stare.png,cilio_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3,-60
517,3,regular,80,3,saunet,stare,001455-saunet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,4,-80
518,3,regular,17,3,iternet,drive,001614-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
519,3,regular,14,3,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
520,3,regular,12,3,laddernet,drive,000613-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,2,-40
521,3,regular,75,3,eswanet,stare,001078-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
522,3,regular,45,3,laddernet,drive,005078-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
523,3,regular,4,3,eswanet,drive,000000-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
524,3,regular,42,3,eswanet,drive,003522-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
525,3,regular,70,6,saunet,stare,001041-saunet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3,-60
526,3,regular,22,6,saunet,drive,002670-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
527,3,regular,15,6,iternet_uni,drive,001614-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
528,3,regular,34,6,saunet,drive,002764-saunet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,2,-40
529,3,regular,19,6,vgan,drive,001614-vgan-drive.png,none,diabetic_retinopathy,-1,3,-60
530,3,regular,26,6,vgan,drive,002670-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
531,3,regular,79,6,vgan,stare,001455-vgan-stare.png,arteriosclerotic_retinopathy,arteriosclerotic_retinopathy,1,3,60
532,3,regular,80,6,saunet,stare,001455-saunet-stare.png,arteriosclerotic_retinopathy,arteriosclerotic_retinopathy,1,3,60
533,3,regular,17,6,iternet,drive,001614-iternet-drive.png,none,diabetic_retinopathy,-1,3,-60
534,3,regular,14,6,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
535,3,regular,12,6,laddernet,drive,000613-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
536,3,regular,75,6,eswanet,stare,001078-eswanet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
537,3,regular,45,6,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
538,3,regular,4,6,eswanet,drive,000000-eswanet-drive.png,not_applicable,diabetic_retinopathy,0,3,0
539,3,regular,42,6,eswanet,drive,003522-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
540,3,regular,70,1,saunet,stare,001041-saunet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3,-60
541,3,regular,22,1,saunet,drive,002670-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
542,3,regular,15,1,iternet_uni,drive,001614-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
543,3,regular,34,1,saunet,drive,002764-saunet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
544,3,regular,19,1,vgan,drive,001614-vgan-drive.png,not_applicable,diabetic_retinopathy,0,4,0
545,3,regular,26,1,vgan,drive,002670-vgan-drive.png,none,diabetic_retinopathy,-1,4,-80
546,3,regular,79,1,vgan,stare,001455-vgan-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,2,-40
547,3,regular,80,1,saunet,stare,001455-saunet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,2,-40
548,3,regular,17,1,iternet,drive,001614-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
549,3,regular,14,1,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
550,3,regular,12,1,laddernet,drive,000613-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
551,3,regular,75,1,eswanet,stare,001078-eswanet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
552,3,regular,45,1,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
553,3,regular,4,1,eswanet,drive,000000-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
554,3,regular,42,1,eswanet,drive,003522-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
555,3,regular,70,3,saunet,stare,001041-saunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
556,3,regular,22,3,saunet,drive,002670-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
557,3,regular,15,3,iternet_uni,drive,001614-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
558,3,regular,34,3,saunet,drive,002764-saunet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
559,3,regular,19,3,vgan,drive,001614-vgan-drive.png,none,diabetic_retinopathy,-1,4,-80
560,3,regular,26,3,vgan,drive,002670-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
561,3,regular,79,3,vgan,stare,001455-vgan-stare.png,cilio_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3,-60
562,3,regular,80,3,saunet,stare,001455-saunet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,4,-80
563,3,regular,17,3,iternet,drive,001614-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
564,3,regular,14,3,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
565,3,regular,12,3,laddernet,drive,000613-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,2,-40
566,3,regular,75,3,eswanet,stare,001078-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
567,3,regular,45,3,laddernet,drive,005078-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
568,3,regular,4,3,eswanet,drive,000000-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
569,3,regular,42,3,eswanet,drive,003522-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
570,3,regular,70,6,saunet,stare,001041-saunet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3,-60
571,3,regular,22,6,saunet,drive,002670-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
572,3,regular,15,6,iternet_uni,drive,001614-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
573,3,regular,34,6,saunet,drive,002764-saunet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,2,-40
574,3,regular,19,6,vgan,drive,001614-vgan-drive.png,none,diabetic_retinopathy,-1,3,-60
575,3,regular,26,6,vgan,drive,002670-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,2,40
576,3,regular,79,6,vgan,stare,001455-vgan-stare.png,arteriosclerotic_retinopathy,arteriosclerotic_retinopathy,1,3,60
577,3,regular,80,6,saunet,stare,001455-saunet-stare.png,arteriosclerotic_retinopathy,arteriosclerotic_retinopathy,1,3,60
578,3,regular,17,6,iternet,drive,001614-iternet-drive.png,none,diabetic_retinopathy,-1,3,-60
579,3,regular,14,6,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
580,3,regular,12,6,laddernet,drive,000613-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
581,3,regular,75,6,eswanet,stare,001078-eswanet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
582,3,regular,45,6,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
583,3,regular,4,6,eswanet,drive,000000-eswanet-drive.png,not_applicable,diabetic_retinopathy,0,3,0
584,3,regular,42,6,eswanet,drive,003522-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
585,3,regular,70,5,saunet,stare,001041-saunet-stare.png,arteriosclerotic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,4,-80
586,3,regular,22,5,saunet,drive,002670-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
587,3,regular,15,5,iternet_uni,drive,001614-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,4,-80
588,3,regular,34,5,saunet,drive,002764-saunet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,4,-80
589,3,regular,19,5,vgan,drive,001614-vgan-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
590,3,regular,26,5,vgan,drive,002670-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
591,3,regular,79,5,vgan,stare,001455-vgan-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3,-60
592,3,regular,80,5,saunet,stare,001455-saunet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3,-60
593,3,regular,17,5,iternet,drive,001614-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
594,3,regular,14,5,saunet,drive,000613-saunet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
595,3,regular,12,5,laddernet,drive,000613-laddernet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
596,3,regular,75,5,eswanet,stare,001078-eswanet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
597,3,regular,45,5,laddernet,drive,005078-laddernet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
598,3,regular,4,5,eswanet,drive,000000-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
599,3,regular,42,5,eswanet,drive,003522-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
600,3,regular,70,1,saunet,stare,001041-saunet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3,-60
