,img_pair,question,img1,img2,answer,survey,observer,is_redundant,img1_fname,img2_fname,answer_fname,network,dataset
1859,s3-q117-im54-im56-impicker,117,54,56,56,3,4,True,000594-min-iternet_uni-drive.png,000594-min-eswanet-drive.png,000594-min-eswanet-drive.png,eswanet,drive
1860,s3-q92-im49-im52-impicker,92,49,52,52,3,4,False,000594-min-unet-drive.png,000594-min-iternet-drive.png,000594-min-iternet-drive.png,iternet,drive
1861,s3-q122-im22-im37-impicker,122,22,37,37,3,4,False,000594-min-vesselunet-drive.png,000594-min-vgan-drive.png,000594-min-vgan-drive.png,vgan,drive
1862,s3-q123-im29-im36-impicker,123,29,36,36,3,4,False,000594-min-laddernet-drive.png,000594-min-saunet-drive.png,000594-min-saunet-drive.png,saunet,drive
1863,s3-q104-im36-im49-impicker,104,36,49,49,3,4,False,000594-min-saunet-drive.png,000594-min-unet-drive.png,000594-min-unet-drive.png,unet,drive
1864,s3-q116-im37-im49-impicker,116,37,49,49,3,4,False,000594-min-vgan-drive.png,000594-min-unet-drive.png,000594-min-unet-drive.png,unet,drive
1865,s3-q103-im36-im54-impicker,103,36,54,54,3,4,False,000594-min-saunet-drive.png,000594-min-iternet_uni-drive.png,000594-min-iternet_uni-drive.png,iternet_uni,drive
1866,s3-q94-im29-im49-impicker,94,29,49,49,3,4,False,000594-min-laddernet-drive.png,000594-min-unet-drive.png,000594-min-unet-drive.png,unet,drive
1867,s3-q93-im22-im56-impicker,93,22,56,56,3,4,False,000594-min-vesselunet-drive.png,000594-min-eswanet-drive.png,000594-min-eswanet-drive.png,eswanet,drive
1868,s3-q112-im22-im29-impicker,112,22,29,29,3,4,False,000594-min-vesselunet-drive.png,000594-min-laddernet-drive.png,000594-min-laddernet-drive.png,laddernet,drive
1869,s3-q95-im37-im54-impicker,95,37,54,54,3,4,False,000594-min-vgan-drive.png,000594-min-iternet_uni-drive.png,000594-min-iternet_uni-drive.png,iternet_uni,drive
1870,s3-q88-im29-im49-impicker,88,29,49,49,3,4,True,000594-min-laddernet-drive.png,000594-min-unet-drive.png,000594-min-unet-drive.png,unet,drive
1871,s3-q102-im52-im54-impicker,102,52,54,54,3,4,True,000594-min-iternet-drive.png,000594-min-iternet_uni-drive.png,000594-min-iternet_uni-drive.png,iternet_uni,drive
1872,s3-q125-im52-im56-impicker,125,52,56,56,3,4,True,000594-min-iternet-drive.png,000594-min-eswanet-drive.png,000594-min-eswanet-drive.png,eswanet,drive
1873,s3-q106-im49-im56-impicker,106,49,56,56,3,4,True,000594-min-unet-drive.png,000594-min-eswanet-drive.png,000594-min-eswanet-drive.png,eswanet,drive
1874,s3-q121-im36-im37-impicker,121,36,37,37,3,4,False,000594-min-saunet-drive.png,000594-min-vgan-drive.png,000594-min-vgan-drive.png,vgan,drive
1875,s3-q91-im29-im56-impicker,91,29,56,56,3,4,False,000594-min-laddernet-drive.png,000594-min-eswanet-drive.png,000594-min-eswanet-drive.png,eswanet,drive
1876,s3-q108-im37-im56-impicker,108,37,56,56,3,4,True,000594-min-vgan-drive.png,000594-min-eswanet-drive.png,000594-min-eswanet-drive.png,eswanet,drive
1877,s3-q113-im36-im52-impicker,113,36,52,52,3,4,False,000594-min-saunet-drive.png,000594-min-iternet-drive.png,000594-min-iternet-drive.png,iternet,drive
1878,s3-q118-im36-im37-impicker,118,36,37,37,3,4,True,000594-min-saunet-drive.png,000594-min-vgan-drive.png,000594-min-vgan-drive.png,vgan,drive
1879,s3-q100-im36-im56-impicker,100,36,56,56,3,4,True,000594-min-saunet-drive.png,000594-min-eswanet-drive.png,000594-min-eswanet-drive.png,eswanet,drive
1880,s3-q99-im36-im52-impicker,99,36,52,52,3,4,True,000594-min-saunet-drive.png,000594-min-iternet-drive.png,000594-min-iternet-drive.png,iternet,drive
1881,s3-q86-im37-im52-impicker,86,37,52,52,3,4,False,000594-min-vgan-drive.png,000594-min-iternet-drive.png,000594-min-iternet-drive.png,iternet,drive
1882,s3-q107-im22-im49-impicker,107,22,49,49,3,4,False,000594-min-vesselunet-drive.png,000594-min-unet-drive.png,000594-min-unet-drive.png,unet,drive
1883,s3-q96-im36-im54-impicker,96,36,54,54,3,4,True,000594-min-saunet-drive.png,000594-min-iternet_uni-drive.png,000594-min-iternet_uni-drive.png,iternet_uni,drive
1884,s3-q119-im29-im52-impicker,119,29,52,52,3,4,True,000594-min-laddernet-drive.png,000594-min-iternet-drive.png,000594-min-iternet-drive.png,iternet,drive
1885,s3-q97-im49-im54-impicker,97,49,54,54,3,4,False,000594-min-unet-drive.png,000594-min-iternet_uni-drive.png,000594-min-iternet_uni-drive.png,iternet_uni,drive
1886,s3-q90-im37-im49-impicker,90,37,49,49,3,4,True,000594-min-vgan-drive.png,000594-min-unet-drive.png,000594-min-unet-drive.png,unet,drive
1887,s3-q114-im22-im36-impicker,114,22,36,36,3,4,False,000594-min-vesselunet-drive.png,000594-min-saunet-drive.png,000594-min-saunet-drive.png,saunet,drive
1888,s3-q85-im37-im54-impicker,85,37,54,54,3,4,True,000594-min-vgan-drive.png,000594-min-iternet_uni-drive.png,000594-min-iternet_uni-drive.png,iternet_uni,drive
1889,s3-q105-im37-im52-impicker,105,37,52,52,3,4,True,000594-min-vgan-drive.png,000594-min-iternet-drive.png,000594-min-iternet-drive.png,iternet,drive
1890,s5-q197-im24-im59-impicker,197,24,59,24,5,3,False,003597-max-saunet-drive.png,003597-max-vesselunet-drive.png,003597-max-saunet-drive.png,saunet,drive
1891,s5-q192-im59-im63-impicker,192,59,63,63,5,3,False,003597-max-vesselunet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1892,s5-q203-im44-im53-impicker,203,44,53,44,5,3,False,003597-max-unet-drive.png,003597-max-laddernet-drive.png,003597-max-unet-drive.png,unet,drive
1893,s5-q207-im23-im63-impicker,207,23,63,23,5,3,False,003597-max-iternet_uni-drive.png,003597-max-vgan-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1894,s5-q194-im44-im63-impicker,194,44,63,63,5,3,False,003597-max-unet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1895,s5-q200-im35-im62-impicker,200,35,62,35,5,3,False,003597-max-iternet-drive.png,003597-max-eswanet-drive.png,003597-max-iternet-drive.png,iternet,drive
1896,s5-q184-im24-im63-impicker,184,24,63,24,5,3,False,003597-max-saunet-drive.png,003597-max-vgan-drive.png,003597-max-saunet-drive.png,saunet,drive
1897,s5-q193-im23-im44-impicker,193,23,44,23,5,3,False,003597-max-iternet_uni-drive.png,003597-max-unet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1898,s5-q182-im23-im59-impicker,182,23,59,23,5,3,False,003597-max-iternet_uni-drive.png,003597-max-vesselunet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1899,s5-q170-im24-im53-impicker,170,24,53,24,5,3,False,003597-max-saunet-drive.png,003597-max-laddernet-drive.png,003597-max-saunet-drive.png,saunet,drive
1900,s5-q190-im23-im62-impicker,190,23,62,23,5,3,False,003597-max-iternet_uni-drive.png,003597-max-eswanet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1901,s5-q176-im23-im53-impicker,176,23,53,23,5,3,False,003597-max-iternet_uni-drive.png,003597-max-laddernet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1902,s5-q183-im35-im53-impicker,183,35,53,35,5,3,False,003597-max-iternet-drive.png,003597-max-laddernet-drive.png,003597-max-iternet-drive.png,iternet,drive
1903,s5-q189-im53-im59-impicker,189,53,59,53,5,3,False,003597-max-laddernet-drive.png,003597-max-vesselunet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1904,s5-q208-im35-im44-impicker,208,35,44,35,5,3,False,003597-max-iternet-drive.png,003597-max-unet-drive.png,003597-max-iternet-drive.png,iternet,drive
1905,s5-q181-im23-im62-impicker,181,23,62,23,5,3,True,003597-max-iternet_uni-drive.png,003597-max-eswanet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1906,s5-q187-im23-im35-impicker,187,23,35,23,5,3,False,003597-max-iternet_uni-drive.png,003597-max-iternet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1907,s5-q186-im24-im62-impicker,186,24,62,62,5,3,False,003597-max-saunet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1908,s5-q188-im53-im59-impicker,188,53,59,53,5,3,True,003597-max-laddernet-drive.png,003597-max-vesselunet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1909,s5-q174-im44-im62-impicker,174,44,62,44,5,3,False,003597-max-unet-drive.png,003597-max-eswanet-drive.png,003597-max-unet-drive.png,unet,drive
1910,s5-q185-im53-im63-impicker,185,53,63,53,5,3,False,003597-max-laddernet-drive.png,003597-max-vgan-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1911,s5-q191-im24-im59-impicker,191,24,59,24,5,3,True,003597-max-saunet-drive.png,003597-max-vesselunet-drive.png,003597-max-saunet-drive.png,saunet,drive
1912,s5-q209-im35-im59-impicker,209,35,59,35,5,3,False,003597-max-iternet-drive.png,003597-max-vesselunet-drive.png,003597-max-iternet-drive.png,iternet,drive
1913,s5-q178-im23-im24-impicker,178,23,24,23,5,3,False,003597-max-iternet_uni-drive.png,003597-max-saunet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1914,s5-q204-im62-im63-impicker,204,62,63,62,5,3,False,003597-max-eswanet-drive.png,003597-max-vgan-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1915,s5-q198-im23-im63-impicker,198,23,63,63,5,3,True,003597-max-iternet_uni-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1916,s5-q201-im35-im62-impicker,201,35,62,35,5,3,True,003597-max-iternet-drive.png,003597-max-eswanet-drive.png,003597-max-iternet-drive.png,iternet,drive
1917,s5-q195-im23-im24-impicker,195,23,24,23,5,3,True,003597-max-iternet_uni-drive.png,003597-max-saunet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1918,s5-q196-im44-im63-impicker,196,44,63,44,5,3,True,003597-max-unet-drive.png,003597-max-vgan-drive.png,003597-max-unet-drive.png,unet,drive
1919,s5-q206-im35-im63-impicker,206,35,63,35,5,3,False,003597-max-iternet-drive.png,003597-max-vgan-drive.png,003597-max-iternet-drive.png,iternet,drive
1920,s5-q180-im53-im62-impicker,180,53,62,53,5,3,False,003597-max-laddernet-drive.png,003597-max-eswanet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1921,s5-q169-im24-im35-impicker,169,24,35,35,5,3,False,003597-max-saunet-drive.png,003597-max-iternet-drive.png,003597-max-iternet-drive.png,iternet,drive
1922,s5-q202-im59-im63-impicker,202,59,63,63,5,3,True,003597-max-vesselunet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1923,s5-q179-im44-im59-impicker,179,44,59,44,5,3,False,003597-max-unet-drive.png,003597-max-vesselunet-drive.png,003597-max-unet-drive.png,unet,drive
1924,s5-q210-im35-im53-impicker,210,35,53,53,5,3,True,003597-max-iternet-drive.png,003597-max-laddernet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1925,s5-q173-im53-im62-impicker,173,53,62,53,5,3,True,003597-max-laddernet-drive.png,003597-max-eswanet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1926,s5-q175-im24-im44-impicker,175,24,44,44,5,3,False,003597-max-saunet-drive.png,003597-max-unet-drive.png,003597-max-unet-drive.png,unet,drive
1927,s5-q205-im62-im63-impicker,205,62,63,63,5,3,True,003597-max-eswanet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1928,s5-q177-im44-im62-impicker,177,44,62,44,5,3,True,003597-max-unet-drive.png,003597-max-eswanet-drive.png,003597-max-unet-drive.png,unet,drive
1929,s5-q172-im24-im44-impicker,172,24,44,24,5,3,True,003597-max-saunet-drive.png,003597-max-unet-drive.png,003597-max-saunet-drive.png,saunet,drive
1930,s5-q171-im59-im62-impicker,171,59,62,62,5,3,False,003597-max-vesselunet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1931,s5-q199-im24-im62-impicker,199,24,62,62,5,3,True,003597-max-saunet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1932,s5-q197-im24-im59-impicker,197,24,59,59,5,4,False,003597-max-saunet-drive.png,003597-max-vesselunet-drive.png,003597-max-vesselunet-drive.png,vesselunet,drive
1933,s5-q192-im59-im63-impicker,192,59,63,63,5,4,False,003597-max-vesselunet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1934,s5-q203-im44-im53-impicker,203,44,53,53,5,4,False,003597-max-unet-drive.png,003597-max-laddernet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1935,s5-q207-im23-im63-impicker,207,23,63,63,5,4,False,003597-max-iternet_uni-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1936,s5-q194-im44-im63-impicker,194,44,63,63,5,4,False,003597-max-unet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1937,s5-q200-im35-im62-impicker,200,35,62,62,5,4,False,003597-max-iternet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1938,s5-q184-im24-im63-impicker,184,24,63,63,5,4,False,003597-max-saunet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1939,s5-q193-im23-im44-impicker,193,23,44,44,5,4,False,003597-max-iternet_uni-drive.png,003597-max-unet-drive.png,003597-max-unet-drive.png,unet,drive
1940,s5-q182-im23-im59-impicker,182,23,59,59,5,4,False,003597-max-iternet_uni-drive.png,003597-max-vesselunet-drive.png,003597-max-vesselunet-drive.png,vesselunet,drive
1941,s5-q170-im24-im53-impicker,170,24,53,53,5,4,False,003597-max-saunet-drive.png,003597-max-laddernet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1942,s5-q190-im23-im62-impicker,190,23,62,62,5,4,False,003597-max-iternet_uni-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1943,s5-q176-im23-im53-impicker,176,23,53,53,5,4,False,003597-max-iternet_uni-drive.png,003597-max-laddernet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1944,s5-q183-im35-im53-impicker,183,35,53,53,5,4,False,003597-max-iternet-drive.png,003597-max-laddernet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1945,s5-q189-im53-im59-impicker,189,53,59,59,5,4,False,003597-max-laddernet-drive.png,003597-max-vesselunet-drive.png,003597-max-vesselunet-drive.png,vesselunet,drive
1946,s5-q208-im35-im44-impicker,208,35,44,44,5,4,False,003597-max-iternet-drive.png,003597-max-unet-drive.png,003597-max-unet-drive.png,unet,drive
1947,s5-q181-im23-im62-impicker,181,23,62,62,5,4,True,003597-max-iternet_uni-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1948,s5-q187-im23-im35-impicker,187,23,35,35,5,4,False,003597-max-iternet_uni-drive.png,003597-max-iternet-drive.png,003597-max-iternet-drive.png,iternet,drive
1949,s5-q186-im24-im62-impicker,186,24,62,62,5,4,False,003597-max-saunet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1950,s5-q188-im53-im59-impicker,188,53,59,59,5,4,True,003597-max-laddernet-drive.png,003597-max-vesselunet-drive.png,003597-max-vesselunet-drive.png,vesselunet,drive
1951,s5-q174-im44-im62-impicker,174,44,62,62,5,4,False,003597-max-unet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1952,s5-q185-im53-im63-impicker,185,53,63,63,5,4,False,003597-max-laddernet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1953,s5-q191-im24-im59-impicker,191,24,59,59,5,4,True,003597-max-saunet-drive.png,003597-max-vesselunet-drive.png,003597-max-vesselunet-drive.png,vesselunet,drive
1954,s5-q209-im35-im59-impicker,209,35,59,59,5,4,False,003597-max-iternet-drive.png,003597-max-vesselunet-drive.png,003597-max-vesselunet-drive.png,vesselunet,drive
1955,s5-q178-im23-im24-impicker,178,23,24,24,5,4,False,003597-max-iternet_uni-drive.png,003597-max-saunet-drive.png,003597-max-saunet-drive.png,saunet,drive
1956,s5-q204-im62-im63-impicker,204,62,63,63,5,4,False,003597-max-eswanet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1957,s5-q198-im23-im63-impicker,198,23,63,63,5,4,True,003597-max-iternet_uni-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1958,s5-q201-im35-im62-impicker,201,35,62,62,5,4,True,003597-max-iternet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1959,s5-q195-im23-im24-impicker,195,23,24,24,5,4,True,003597-max-iternet_uni-drive.png,003597-max-saunet-drive.png,003597-max-saunet-drive.png,saunet,drive
1960,s5-q196-im44-im63-impicker,196,44,63,63,5,4,True,003597-max-unet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1961,s5-q206-im35-im63-impicker,206,35,63,63,5,4,False,003597-max-iternet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1962,s5-q180-im53-im62-impicker,180,53,62,62,5,4,False,003597-max-laddernet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1963,s5-q169-im24-im35-impicker,169,24,35,35,5,4,False,003597-max-saunet-drive.png,003597-max-iternet-drive.png,003597-max-iternet-drive.png,iternet,drive
1964,s5-q202-im59-im63-impicker,202,59,63,63,5,4,True,003597-max-vesselunet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1965,s5-q179-im44-im59-impicker,179,44,59,59,5,4,False,003597-max-unet-drive.png,003597-max-vesselunet-drive.png,003597-max-vesselunet-drive.png,vesselunet,drive
1966,s5-q210-im35-im53-impicker,210,35,53,53,5,4,True,003597-max-iternet-drive.png,003597-max-laddernet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1967,s5-q173-im53-im62-impicker,173,53,62,62,5,4,True,003597-max-laddernet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1968,s5-q175-im24-im44-impicker,175,24,44,44,5,4,False,003597-max-saunet-drive.png,003597-max-unet-drive.png,003597-max-unet-drive.png,unet,drive
1969,s5-q205-im62-im63-impicker,205,62,63,63,5,4,True,003597-max-eswanet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1970,s5-q177-im44-im62-impicker,177,44,62,62,5,4,True,003597-max-unet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1971,s5-q172-im24-im44-impicker,172,24,44,44,5,4,True,003597-max-saunet-drive.png,003597-max-unet-drive.png,003597-max-unet-drive.png,unet,drive
1972,s5-q171-im59-im62-impicker,171,59,62,62,5,4,False,003597-max-vesselunet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1973,s5-q199-im24-im62-impicker,199,24,62,62,5,4,True,003597-max-saunet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1974,s5-q197-im24-im59-impicker,197,24,59,24,5,1,False,003597-max-saunet-drive.png,003597-max-vesselunet-drive.png,003597-max-saunet-drive.png,saunet,drive
1975,s5-q192-im59-im63-impicker,192,59,63,63,5,1,False,003597-max-vesselunet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1976,s5-q203-im44-im53-impicker,203,44,53,44,5,1,False,003597-max-unet-drive.png,003597-max-laddernet-drive.png,003597-max-unet-drive.png,unet,drive
1977,s5-q207-im23-im63-impicker,207,23,63,63,5,1,False,003597-max-iternet_uni-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
1978,s5-q194-im44-im63-impicker,194,44,63,44,5,1,False,003597-max-unet-drive.png,003597-max-vgan-drive.png,003597-max-unet-drive.png,unet,drive
1979,s5-q200-im35-im62-impicker,200,35,62,35,5,1,False,003597-max-iternet-drive.png,003597-max-eswanet-drive.png,003597-max-iternet-drive.png,iternet,drive
1980,s5-q184-im24-im63-impicker,184,24,63,24,5,1,False,003597-max-saunet-drive.png,003597-max-vgan-drive.png,003597-max-saunet-drive.png,saunet,drive
1981,s5-q193-im23-im44-impicker,193,23,44,44,5,1,False,003597-max-iternet_uni-drive.png,003597-max-unet-drive.png,003597-max-unet-drive.png,unet,drive
1982,s5-q182-im23-im59-impicker,182,23,59,23,5,1,False,003597-max-iternet_uni-drive.png,003597-max-vesselunet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1983,s5-q170-im24-im53-impicker,170,24,53,24,5,1,False,003597-max-saunet-drive.png,003597-max-laddernet-drive.png,003597-max-saunet-drive.png,saunet,drive
1984,s5-q190-im23-im62-impicker,190,23,62,23,5,1,False,003597-max-iternet_uni-drive.png,003597-max-eswanet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1985,s5-q176-im23-im53-impicker,176,23,53,23,5,1,False,003597-max-iternet_uni-drive.png,003597-max-laddernet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1986,s5-q183-im35-im53-impicker,183,35,53,35,5,1,False,003597-max-iternet-drive.png,003597-max-laddernet-drive.png,003597-max-iternet-drive.png,iternet,drive
1987,s5-q189-im53-im59-impicker,189,53,59,53,5,1,False,003597-max-laddernet-drive.png,003597-max-vesselunet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1988,s5-q208-im35-im44-impicker,208,35,44,35,5,1,False,003597-max-iternet-drive.png,003597-max-unet-drive.png,003597-max-iternet-drive.png,iternet,drive
1989,s5-q181-im23-im62-impicker,181,23,62,23,5,1,True,003597-max-iternet_uni-drive.png,003597-max-eswanet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1990,s5-q187-im23-im35-impicker,187,23,35,23,5,1,False,003597-max-iternet_uni-drive.png,003597-max-iternet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1991,s5-q186-im24-im62-impicker,186,24,62,24,5,1,False,003597-max-saunet-drive.png,003597-max-eswanet-drive.png,003597-max-saunet-drive.png,saunet,drive
1992,s5-q188-im53-im59-impicker,188,53,59,53,5,1,True,003597-max-laddernet-drive.png,003597-max-vesselunet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1993,s5-q174-im44-im62-impicker,174,44,62,44,5,1,False,003597-max-unet-drive.png,003597-max-eswanet-drive.png,003597-max-unet-drive.png,unet,drive
1994,s5-q185-im53-im63-impicker,185,53,63,53,5,1,False,003597-max-laddernet-drive.png,003597-max-vgan-drive.png,003597-max-laddernet-drive.png,laddernet,drive
1995,s5-q191-im24-im59-impicker,191,24,59,24,5,1,True,003597-max-saunet-drive.png,003597-max-vesselunet-drive.png,003597-max-saunet-drive.png,saunet,drive
1996,s5-q209-im35-im59-impicker,209,35,59,35,5,1,False,003597-max-iternet-drive.png,003597-max-vesselunet-drive.png,003597-max-iternet-drive.png,iternet,drive
1997,s5-q178-im23-im24-impicker,178,23,24,23,5,1,False,003597-max-iternet_uni-drive.png,003597-max-saunet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
1998,s5-q204-im62-im63-impicker,204,62,63,62,5,1,False,003597-max-eswanet-drive.png,003597-max-vgan-drive.png,003597-max-eswanet-drive.png,eswanet,drive
1999,s5-q198-im23-im63-impicker,198,23,63,23,5,1,True,003597-max-iternet_uni-drive.png,003597-max-vgan-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
2000,s5-q201-im35-im62-impicker,201,35,62,35,5,1,True,003597-max-iternet-drive.png,003597-max-eswanet-drive.png,003597-max-iternet-drive.png,iternet,drive
2001,s5-q195-im23-im24-impicker,195,23,24,23,5,1,True,003597-max-iternet_uni-drive.png,003597-max-saunet-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
2002,s5-q196-im44-im63-impicker,196,44,63,44,5,1,True,003597-max-unet-drive.png,003597-max-vgan-drive.png,003597-max-unet-drive.png,unet,drive
2003,s5-q206-im35-im63-impicker,206,35,63,35,5,1,False,003597-max-iternet-drive.png,003597-max-vgan-drive.png,003597-max-iternet-drive.png,iternet,drive
2004,s5-q180-im53-im62-impicker,180,53,62,53,5,1,False,003597-max-laddernet-drive.png,003597-max-eswanet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
2005,s5-q169-im24-im35-impicker,169,24,35,24,5,1,False,003597-max-saunet-drive.png,003597-max-iternet-drive.png,003597-max-saunet-drive.png,saunet,drive
2006,s5-q202-im59-im63-impicker,202,59,63,63,5,1,True,003597-max-vesselunet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
2007,s5-q179-im44-im59-impicker,179,44,59,44,5,1,False,003597-max-unet-drive.png,003597-max-vesselunet-drive.png,003597-max-unet-drive.png,unet,drive
2008,s5-q210-im35-im53-impicker,210,35,53,35,5,1,True,003597-max-iternet-drive.png,003597-max-laddernet-drive.png,003597-max-iternet-drive.png,iternet,drive
2009,s5-q173-im53-im62-impicker,173,53,62,53,5,1,True,003597-max-laddernet-drive.png,003597-max-eswanet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
2010,s5-q175-im24-im44-impicker,175,24,44,24,5,1,False,003597-max-saunet-drive.png,003597-max-unet-drive.png,003597-max-saunet-drive.png,saunet,drive
2011,s5-q205-im62-im63-impicker,205,62,63,62,5,1,True,003597-max-eswanet-drive.png,003597-max-vgan-drive.png,003597-max-eswanet-drive.png,eswanet,drive
2012,s5-q177-im44-im62-impicker,177,44,62,44,5,1,True,003597-max-unet-drive.png,003597-max-eswanet-drive.png,003597-max-unet-drive.png,unet,drive
2013,s5-q172-im24-im44-impicker,172,24,44,24,5,1,True,003597-max-saunet-drive.png,003597-max-unet-drive.png,003597-max-saunet-drive.png,saunet,drive
2014,s5-q171-im59-im62-impicker,171,59,62,62,5,1,False,003597-max-vesselunet-drive.png,003597-max-eswanet-drive.png,003597-max-eswanet-drive.png,eswanet,drive
2015,s5-q199-im24-im62-impicker,199,24,62,24,5,1,True,003597-max-saunet-drive.png,003597-max-eswanet-drive.png,003597-max-saunet-drive.png,saunet,drive
2016,s5-q197-im24-im59-impicker,197,24,59,24,5,6,False,003597-max-saunet-drive.png,003597-max-vesselunet-drive.png,003597-max-saunet-drive.png,saunet,drive
2017,s5-q192-im59-im63-impicker,192,59,63,63,5,6,False,003597-max-vesselunet-drive.png,003597-max-vgan-drive.png,003597-max-vgan-drive.png,vgan,drive
2018,s5-q203-im44-im53-impicker,203,44,53,53,5,6,False,003597-max-unet-drive.png,003597-max-laddernet-drive.png,003597-max-laddernet-drive.png,laddernet,drive
2019,s5-q207-im23-im63-impicker,207,23,63,23,5,6,False,003597-max-iternet_uni-drive.png,003597-max-vgan-drive.png,003597-max-iternet_uni-drive.png,iternet_uni,drive
2020,s5-q194-im44-im63-impicker,194,44,63,44,5,6,False,003597-max-unet-drive.png,003597-max-vgan-drive.png,003597-max-unet-drive.png,unet,drive
2021,s5-q200-im35-im62-impicker,200,35,62,35,5,6,False,003597-max-iternet-drive.png,003597-max-eswanet-drive.png,003597-max-iternet-drive.png,iternet,drive
2022,s5-q184-im24-im63-impicker,184,24,63,24,5,6,False,003597-max-saunet-drive.png,003597-max-vgan-drive.png,003597-max-saunet-drive.png,saunet,drive
