,surveyID,surveyType,questionID,doctorID,network,dataset,imageName,answer,correctAnswers,correct,certainty,grading_score
396,8,control,54,2,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3,0
397,8,control,41,2,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
398,8,control,57,2,iternet_uni,stare,000278-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
399,8,control,40,2,laddernet,drive,003522-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
400,8,control,81,2,laddernet,stare,001455-laddernet-stare.png,not_applicable,arteriosclerotic_retinopathy,0,3,0
401,8,control,30,2,iternet,drive,002764-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
402,8,control,47,2,iternet_uni,drive,005078-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
403,8,control,21,2,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
404,8,control,49,2,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
405,8,control,67,5,vgan,stare,001041-vgan-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3,60
406,8,control,10,5,eswanet,drive,000613-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
407,8,control,45,5,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
408,8,control,33,5,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
409,8,control,7,5,vgan,drive,000000-vgan-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
410,8,control,48,5,vgan,drive,005078-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
411,8,control,54,5,eswanet,stare,000039-eswanet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3,60
412,8,control,41,5,vesselunet,drive,003522-vesselunet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
413,8,control,57,5,iternet_uni,stare,000278-iternet_uni-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
414,8,control,40,5,laddernet,drive,003522-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
415,8,control,81,5,laddernet,stare,001455-laddernet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3,-60
416,8,control,30,5,iternet,drive,002764-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
417,8,control,47,5,iternet_uni,drive,005078-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
418,8,control,21,5,vesselunet,drive,001614-vesselunet-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
419,8,control,49,5,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
420,8,control,67,2,vgan,stare,001041-vgan-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
421,8,control,10,2,eswanet,drive,000613-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
422,8,control,45,2,laddernet,drive,005078-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
423,8,control,33,2,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
424,8,control,7,2,vgan,drive,000000-vgan-drive.png,not_applicable,diabetic_retinopathy,0,3,0
425,8,control,48,2,vgan,drive,005078-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
426,8,control,54,2,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3,0
427,8,control,41,2,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
428,8,control,57,2,iternet_uni,stare,000278-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
429,8,control,40,2,laddernet,drive,003522-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
430,8,control,81,2,laddernet,stare,001455-laddernet-stare.png,not_applicable,arteriosclerotic_retinopathy,0,3,0
431,8,control,30,2,iternet,drive,002764-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
432,8,control,47,2,iternet_uni,drive,005078-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
433,8,control,21,2,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
434,8,control,49,2,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
435,8,control,67,1,vgan,stare,001041-vgan-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
436,8,control,10,1,eswanet,drive,000613-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
437,8,control,45,1,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
438,8,control,33,1,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
439,8,control,7,1,vgan,drive,000000-vgan-drive.png,none,diabetic_retinopathy,-1,3,-60
440,8,control,48,1,vgan,drive,005078-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
441,8,control,54,1,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,4,0
442,8,control,41,1,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
443,8,control,57,1,iternet_uni,stare,000278-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
444,8,control,40,1,laddernet,drive,003522-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
445,8,control,81,1,laddernet,stare,001455-laddernet-stare.png,none,arteriosclerotic_retinopathy,-1,4,-80
446,8,control,30,1,iternet,drive,002764-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
447,8,control,47,1,iternet_uni,drive,005078-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
448,8,control,21,1,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
449,8,control,49,1,eswanet,drive,005078-eswanet-drive.png,none,diabetic_retinopathy,-1,4,-80
450,8,control,67,5,vgan,stare,001041-vgan-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3,60
451,8,control,10,5,eswanet,drive,000613-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
452,8,control,45,5,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
453,8,control,33,5,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
454,8,control,7,5,vgan,drive,000000-vgan-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
455,8,control,48,5,vgan,drive,005078-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
456,8,control,54,5,eswanet,stare,000039-eswanet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3,60
457,8,control,41,5,vesselunet,drive,003522-vesselunet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
458,8,control,57,5,iternet_uni,stare,000278-iternet_uni-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
459,8,control,40,5,laddernet,drive,003522-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
460,8,control,81,5,laddernet,stare,001455-laddernet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3,-60
461,8,control,30,5,iternet,drive,002764-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
462,8,control,47,5,iternet_uni,drive,005078-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
463,8,control,21,5,vesselunet,drive,001614-vesselunet-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
464,8,control,49,5,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
465,8,control,67,2,vgan,stare,001041-vgan-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
466,8,control,10,2,eswanet,drive,000613-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
467,8,control,45,2,laddernet,drive,005078-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
468,8,control,33,2,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
469,8,control,7,2,vgan,drive,000000-vgan-drive.png,not_applicable,diabetic_retinopathy,0,3,0
470,8,control,48,2,vgan,drive,005078-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
471,8,control,54,2,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3,0
472,8,control,41,2,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
473,8,control,57,2,iternet_uni,stare,000278-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
474,8,control,40,2,laddernet,drive,003522-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
475,8,control,81,2,laddernet,stare,001455-laddernet-stare.png,not_applicable,arteriosclerotic_retinopathy,0,3,0
476,8,control,30,2,iternet,drive,002764-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
477,8,control,47,2,iternet_uni,drive,005078-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
478,8,control,21,2,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
479,8,control,49,2,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
480,8,control,67,1,vgan,stare,001041-vgan-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
481,8,control,10,1,eswanet,drive,000613-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
482,8,control,45,1,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
483,8,control,33,1,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
484,8,control,7,1,vgan,drive,000000-vgan-drive.png,none,diabetic_retinopathy,-1,3,-60
485,8,control,48,1,vgan,drive,005078-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
486,8,control,54,1,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,4,0
487,8,control,41,1,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
488,8,control,57,1,iternet_uni,stare,000278-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
489,8,control,40,1,laddernet,drive,003522-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
490,8,control,81,1,laddernet,stare,001455-laddernet-stare.png,none,arteriosclerotic_retinopathy,-1,4,-80
491,8,control,30,1,iternet,drive,002764-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
492,8,control,47,1,iternet_uni,drive,005078-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
493,8,control,21,1,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
494,8,control,49,1,eswanet,drive,005078-eswanet-drive.png,none,diabetic_retinopathy,-1,4,-80
495,8,control,67,3,vgan,stare,001041-vgan-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,5,-100
496,8,control,10,3,eswanet,drive,000613-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
497,8,control,45,3,laddernet,drive,005078-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,2,-40
498,8,control,33,3,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
499,8,control,7,3,vgan,drive,000000-vgan-drive.png,none,diabetic_retinopathy,-1,4,-80
500,8,control,48,3,vgan,drive,005078-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
501,8,control,54,3,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,1,0
502,8,control,41,3,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
503,8,control,57,3,iternet_uni,stare,000278-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
504,8,control,40,3,laddernet,drive,003522-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
505,8,control,81,3,laddernet,stare,001455-laddernet-stare.png,cilio_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,4,-80
506,8,control,30,3,iternet,drive,002764-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
507,8,control,47,3,iternet_uni,drive,005078-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
508,8,control,21,3,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
509,8,control,49,3,eswanet,drive,005078-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
510,8,control,67,5,vgan,stare,001041-vgan-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3,60
511,8,control,10,5,eswanet,drive,000613-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
512,8,control,45,5,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
513,8,control,33,5,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
514,8,control,7,5,vgan,drive,000000-vgan-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
515,8,control,48,5,vgan,drive,005078-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
516,8,control,54,5,eswanet,stare,000039-eswanet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3,60
517,8,control,41,5,vesselunet,drive,003522-vesselunet-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
518,8,control,57,5,iternet_uni,stare,000278-iternet_uni-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
519,8,control,40,5,laddernet,drive,003522-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
520,8,control,81,5,laddernet,stare,001455-laddernet-stare.png,central_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,3,-60
521,8,control,30,5,iternet,drive,002764-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
522,8,control,47,5,iternet_uni,drive,005078-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3,-60
523,8,control,21,5,vesselunet,drive,001614-vesselunet-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3,-60
524,8,control,49,5,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
525,8,control,67,2,vgan,stare,001041-vgan-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
526,8,control,10,2,eswanet,drive,000613-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
527,8,control,45,2,laddernet,drive,005078-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
528,8,control,33,2,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
529,8,control,7,2,vgan,drive,000000-vgan-drive.png,not_applicable,diabetic_retinopathy,0,3,0
530,8,control,48,2,vgan,drive,005078-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
531,8,control,54,2,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3,0
532,8,control,41,2,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
533,8,control,57,2,iternet_uni,stare,000278-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
534,8,control,40,2,laddernet,drive,003522-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
535,8,control,81,2,laddernet,stare,001455-laddernet-stare.png,not_applicable,arteriosclerotic_retinopathy,0,3,0
536,8,control,30,2,iternet,drive,002764-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
537,8,control,47,2,iternet_uni,drive,005078-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
538,8,control,21,2,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
539,8,control,49,2,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
540,8,control,67,1,vgan,stare,001041-vgan-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
541,8,control,10,1,eswanet,drive,000613-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
542,8,control,45,1,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
543,8,control,33,1,iternet_uni,drive,002764-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
544,8,control,7,1,vgan,drive,000000-vgan-drive.png,none,diabetic_retinopathy,-1,3,-60
545,8,control,48,1,vgan,drive,005078-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
546,8,control,54,1,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,4,0
547,8,control,41,1,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
548,8,control,57,1,iternet_uni,stare,000278-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
549,8,control,40,1,laddernet,drive,003522-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
550,8,control,81,1,laddernet,stare,001455-laddernet-stare.png,none,arteriosclerotic_retinopathy,-1,4,-80
551,8,control,30,1,iternet,drive,002764-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
552,8,control,47,1,iternet_uni,drive,005078-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
553,8,control,21,1,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
554,8,control,49,1,eswanet,drive,005078-eswanet-drive.png,none,diabetic_retinopathy,-1,4,-80
555,8,control,67,3,vgan,stare,001041-vgan-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,5,-100
556,8,control,10,3,eswanet,drive,000613-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
557,8,control,45,3,laddernet,drive,005078-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,2,-40
558,8,control,33,3,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
559,8,control,7,3,vgan,drive,000000-vgan-drive.png,none,diabetic_retinopathy,-1,4,-80
560,8,control,48,3,vgan,drive,005078-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
561,8,control,54,3,eswanet,stare,000039-eswanet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,1,0
562,8,control,41,3,vesselunet,drive,003522-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
563,8,control,57,3,iternet_uni,stare,000278-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
564,8,control,40,3,laddernet,drive,003522-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
565,8,control,81,3,laddernet,stare,001455-laddernet-stare.png,cilio_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,4,-80
566,8,control,30,3,iternet,drive,002764-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
567,8,control,47,3,iternet_uni,drive,005078-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
568,8,control,21,3,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
569,8,control,49,3,eswanet,drive,005078-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4,-80
570,8,control,67,6,vgan,stare,001041-vgan-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4,80
571,8,control,10,6,eswanet,drive,000613-eswanet-drive.png,none,diabetic_retinopathy,-1,4,-80
572,8,control,45,6,laddernet,drive,005078-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
573,8,control,33,6,iternet_uni,drive,002764-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
574,8,control,7,6,vgan,drive,000000-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
575,8,control,48,6,vgan,drive,005078-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
576,8,control,54,6,eswanet,stare,000039-eswanet-stare.png,cilio_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,4,80
577,8,control,41,6,vesselunet,drive,003522-vesselunet-drive.png,none,diabetic_retinopathy,-1,4,-80
578,8,control,57,6,iternet_uni,stare,000278-iternet_uni-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
579,8,control,40,6,laddernet,drive,003522-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
580,8,control,81,6,laddernet,stare,001455-laddernet-stare.png,none,arteriosclerotic_retinopathy,-1,3,-60
581,8,control,30,6,iternet,drive,002764-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3,-60
582,8,control,47,6,iternet_uni,drive,005078-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
583,8,control,21,6,vesselunet,drive,001614-vesselunet-drive.png,none,diabetic_retinopathy,-1,4,-80
584,8,control,49,6,eswanet,drive,005078-eswanet-drive.png,none,diabetic_retinopathy,-1,4,-80
585,7,control,61,3,eswanet,stare,000278-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
586,7,control,25,3,iternet_uni,drive,002670-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
587,7,control,58,3,laddernet,stare,000278-laddernet-stare.png,none,diabetic_retinopathy,-1,2,-40
588,7,control,53,3,iternet_uni,stare,000039-iternet_uni-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,4,80
589,7,control,26,3,vgan,drive,002670-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
590,7,control,14,3,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
591,7,control,37,3,vgan,drive,003522-vgan-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,4,-80
592,7,control,60,3,vesselunet,stare,000278-vesselunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,2,-40
593,7,control,71,3,laddernet,stare,001078-laddernet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
594,7,control,13,3,vesselunet,drive,000613-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
595,7,control,68,3,vesselunet,stare,001041-vesselunet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,4,-80
596,7,control,6,3,iternet_uni,drive,000000-iternet_uni-drive.png,none,diabetic_retinopathy,-1,3,-60
597,7,control,29,3,vesselunet,drive,002764-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
598,7,control,73,3,vesselunet,stare,001078-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
599,7,control,55,3,saunet,stare,000039-saunet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3,0
600,7,control,61,3,eswanet,stare,000278-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
601,7,control,25,3,iternet_uni,drive,002670-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
602,7,control,58,3,laddernet,stare,000278-laddernet-stare.png,none,diabetic_retinopathy,-1,2,-40
603,7,control,53,3,iternet_uni,stare,000039-iternet_uni-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,4,80
604,7,control,26,3,vgan,drive,002670-vgan-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
605,7,control,14,3,saunet,drive,000613-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5,100
606,7,control,37,3,vgan,drive,003522-vgan-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,4,-80
607,7,control,60,3,vesselunet,stare,000278-vesselunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,2,-40
608,7,control,71,3,laddernet,stare,001078-laddernet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
609,7,control,13,3,vesselunet,drive,000613-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
610,7,control,68,3,vesselunet,stare,001041-vesselunet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,4,-80
611,7,control,6,3,iternet_uni,drive,000000-iternet_uni-drive.png,none,diabetic_retinopathy,-1,3,-60
612,7,control,29,3,vesselunet,drive,002764-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5,0
613,7,control,73,3,vesselunet,stare,001078-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4,80
614,7,control,55,3,saunet,stare,000039-saunet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,3,0
615,7,control,61,2,eswanet,stare,000278-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3,60
